codigo,nombre,capitulo,vigente
798303,REDUCCIÓN ABIERTA DE LUXACIÓN RADIOCUBITAL VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798401,REDUCCIÓN CON FIJACIÓN DE LUXACIÓN CARPIANA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798402,REDUCCIÓN CON FIJACIÓN DE LUXACIÓN CARPIANA VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798403,REDUCCIÓN CON FIJACIÓN DE LUXACIÓN CARPO-METACARPIANA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798404,REDUCCIÓN CON FIJACIÓN DE LUXACIÓN CARPO-METACARPIANA VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798405,REDUCCIÓN CON FIJACIÓN DE LUXACIÓN METACARPOFALÁNGICA O INTERFALÁNGICA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798406,REDUCCIÓN CON FIJACIÓN DE LUXACIÓN METACARPOFALÁNGICA O INTERFALÁNGICA VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798501,REDUCCIÓN ABIERTA DE LUXACIÓN CONGÉNITA DE CADERA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798502,REDUCCIÓN ABIERTA DE LUXACIÓN TRAUMÁTICA DE CADERA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798601,REDUCCIÓN ABIERTA DE LUXACIÓN DE LA RODILLA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798602,REDUCCIÓN ABIERTA DE LUXACIÓN DE RÓTULA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798701,REDUCCIÓN ABIERTA DE LUXACIÓN DE TOBILLO (TIBIOASTRAGALINA),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798801,REDUCCIÓN ABIERTA DE LUXACIÓN TARSO-METATARSIANOS (UNO O MÁS) CON DISPOSITIVO DE FIJACIÓN,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
798901,REDUCCIÓN ABIERTA DE LUXACIÓN CERVICAL,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799101,REDUCCIÓN DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN HOMBRO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799201,REDUCCIÓN CERRADA DE LUXOFRACTURA RADIOCUBITAL [MONTEGGIA-GALLEAZI],CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799202,REDUCCIÓN CERRADA DE FRACTURA DE CODO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799203,REDUCCIÓN ABIERTA FRACTURA CODO SIN FIJACIÓN INTERNA (DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799204,REDUCCIÓN ABIERTA FRACTURA O LUXOFRACTURA CODO CON FIJACIÓN INTERNA (DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799301,REDUCCIÓN ABIERTA Y FIJACIÓN DE LUXOFRACTURA DE BENNET,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799302,REDUCCIÓN CERRADA Y FIJACIÓN DE LUXOFRACTURA DE BENNET,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799401,REDUCCIÓN ABIERTA CON FIJACIÓN DE FRACTURA INTRAARTICULAR DE MANO (UNA O MÁS ARTICULACIONES),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799402,REDUCCIÓN ABIERTA CON FIJACIÓN DE FRACTURA INTRAARTICULAR DE MANO VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799501,REDUCCIÓN DE FRACTURA INTRAARTICULAR Y LUXOFRACTURA DE CADERA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799502,REDUCCIÓN INDIRECTA DE FRACTURA DEL ILÍACO CON FIJACIÓN INTERNA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799503,REDUCCIÓN INDIRECTA DE FRACTURA SACROILÍACO CON FIJACIÓN INTERNA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799504,REDUCCIÓN INDIRECTA DE FRACTURA EN RAMAS PÚBIS CON FIJACIÓN INTERNA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799505,REDUCCIÓN INDIRECTA DE FRACTURA EN SÍNFISIS PÚBICA CON FIJACIÓN INTERNA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799506,REDUCCIÓN INDIRECTA DE FRACTURA EN PELVIS (ACETÁBULO- REBORDE ANTERIOR O POSTERIOR) CON FIJACIÓN INTERNA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799507,REDUCCIÓN INDIRECTA DE FRACTURA COMPLEJA EN PELVIS (ACETÁBULO- REBORDE ANTERIOR- POSTERIOR Y SUPERIOR) CON FIJACIÓN INTERNA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799601,REDUCCIÓN DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN RODILLA POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799602,REDUCCIÓN DE LAS FRACTURAS INTRAARTICULARES DE RODILLA CON FIJACIÓN INTERNA POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799701,REDUCCIÓN ABIERTA DE LUXO-FRACTURA TOBILLO SIN FIJACIÓN INTERNA (DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799702,REDUCCIÓN CERRADA DE LUXOFRACTURA DE CUELLO DE PIE O TOBILLO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799703,REDUCCIÓN ABIERTA CON FIJACIÓN DE LUXO FRACTURA O FRACTURA (UNI O BIMALEOLAR) DE TOBILLO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799704,REDUCCIÓN ABIERTA CON FIJACIÓN DE LUXO FRACTURA TRIMALEOLAR DE TOBILLO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799710,REDUCCIÓN CON FIJACIÓN DE LAS FRACTURAS DE TOBILLO POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799803,REDUCCIÓN ABIERTA DE LUXOFRACTURA CON FIJACIÓN DE HUESOS DEL TARSO (CADA UNO),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799804,REDUCCIÓN ABIERTA DE LUXOFRACTURA CON FIJACIÓN DE HUESOS DEL METATARSO (CADA UNO),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799805,REDUCCIÓN ABIERTA DE LUXOFRACTURA CON FIJACIÓN DE HALLUX,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799806,REDUCCIÓN ABIERTA DE LUXOFRACTURA CON FIJACIÓN DE HUESOS SESAMOIDEOS,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
799807,REDUCCIÓN ABIERTA DE LUXOFRACTURA CON FIJACIÓN DE HUESO DE DEDO DE PIE (CADA UNO),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
7DS001,DERECHOS DE SALA DE DIÁLISIS PERITONEAL,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
7DS002,DERECHOS DE SALA DE HEMODIÁLISIS,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
7DS003,DERECHOS DE SALA DE HEMODINAMIA E INTERVENCIONISMO,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
7DS004,DERECHOS DE SALA DE PROCEDIMIENTOS ENDOSCÓPICOS,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
7DS005,DERECHOS DE SALA DE QUIMIOTERAPIA,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
7DS006,DERECHOS DE SALA DE PROCEDIMIENTOS ESPECIAL,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
800101,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN HOMBRO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800102,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN HOMBRO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800103,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN HOMBRO VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800104,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN HOMBRO VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800201,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN CODO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800202,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN CODO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800301,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN MUÑECA POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800302,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN MUÑECA POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800401,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN MANO Y DEDO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800402,EXTRACCIÓN DE CUERPO EXTRAÑO EN ARTICULACIÓN DE MANO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800501,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN CADERA POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800502,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN CADERA POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800601,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN RODILLA POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800602,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN RODILLA POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800701,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN TOBILLO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800702,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN TOBILLO POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800801,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN PIE Y ARTEJOS POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
800802,EXTRACCIÓN DE CUERPO EXTRAÑO EN PIE O ARTEJOS POR ARTROTOMÍA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801101,ARTROTOMÍA DE HOMBRO CON EXPLORACIÓN DE ARTICULACIÓN ACROMIOCLAVICULAR O ESTERNO CLAVICULAR,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801201,ARTROTOMÍA DE CODO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801301,ARTROTOMÍA DE MUÑECA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801401,ARTROTOMÍA EN MANO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801501,ARTROTOMÍA DE PELVIS,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801601,ARTROTOMÍA DE RODILLA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801701,ARTROTOMÍA DE TOBILLO O CUELLO DE PIE,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
801801,ARTROTOMÍA EN PIE,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802101,ARTROSCOPIA DIAGNÓSTICA DE HOMBRO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802201,ARTROSCOPIA DIAGNÓSTICA DE CODO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802301,ARTROSCOPIA DIAGNÓSTICA DE MUÑECA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802401,ARTROSCOPIA DIAGNÓSTICA DE FALANGES (UNA O MÁS) DE MANO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802501,ARTROSCOPIA DE PELVIS,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802502,ARTROSCOPIA DE CADERA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802601,ARTROSCOPIA DIAGNÓSTICA DE RODILLA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802701,ARTROSCOPIA DE TOBILLO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
802801,ARTROSCOPIA EN PIE O ARTEJOS (CADA UNO),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803101,BIOPSIA ARTICULAR DE HOMBRO VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803201,BIOPSIA ARTICULAR DE CODO VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803301,BIOPSIA ARTICULAR DE MUÑECA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803401,BIOPSIA ARTICULAR EN MANO Y DEDO VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803501,BIOPSIA ARTICULAR DE CADERA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803601,BIOPSIA ARTICULAR DE RODILLA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803701,BIOPSIA ARTICULAR DE TOBILLO VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
803801,BIOPSIA ARTICULAR EN PIE Y ARTEJOS VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804001,DIVISIÓN DE CÁPSULA- LIGAMENTO O CARTÍLAGO ARTICULAR,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804002,COLOCACIÓN DE DISPOSITIVO INTERESPINOSO O INTERFACETARIO O INTERLAMINAR,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804101,DIVISIÓN DE CÁPSULA- LIGAMENTO O CARTÍLAGO ARTICULAR DE HOMBRO POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804201,DIVISIÓN DE CÁPSULA- LIGAMENTO O CARTÍLAGO ARTICULAR DE CODO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804301,CAPSULOTOMÍA METACARPOFALÁNGICA (UNA O MÁS),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804302,CAPSULOTOMÍA INTERFALÁNGICA (UNA O MÁS),CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804303,DESBRIDAMIENTO DE FIBROCARTÍLAGO TRIANGULAR O EXTRACCIÓN DE CUERPO EXTRAÑO EN MUÑECA POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804304,RESECCIÓN DE LESIÓN EN MUÑECA POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804310,LIBERACIÓN DE BANDAS CONSTRICTIVAS,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804401,CAPSULODESIS EN MANO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804501,DIVISIÓN DE CÁPSULA- LIGAMENTO O CARTÍLAGO ARTICULAR DE CADERA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804502,DIVISIÓN DE CÁPSULA- LIGAMENTO O CARTÍLAGO ARTICULAR DE CADERA VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804503,RESECCIÓN O PLICATURA DE LIGAMENTO REDONDO VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804504,RESECCIÓN O PLICATURA DE LIGAMENTO REDONDO VÍA ARTROSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804601,DIVISIÓN DE CÁPSULA- LIGAMENTO O CARTÍLAGO ARTICULAR DE RODILLA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804701,DIVISIÓN DE CÁPSULA- LIGAMENTO O CARTÍLAGO ARTICULAR DE TOBILLO POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804802,CORRECCIÓN DE VARO METATARSIANO O PIE ADUCTO [HEYMAN-HERNDON-STRONG],CapItulo 13 SISTEMA OSTEOMUSCULAR,1
804803,LIBERACIÓN DE PIE TALO [GOLDNER],CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805106,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA ANTERIOR ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805107,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA ANTERIOR PERCUTÁNEO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805108,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA ANTERIOR ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805109,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA POSTERIOR ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805111,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA POSTERIOR PERCUTÁNEO,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805112,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VÍA POSTERIOR ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805115,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORÁCICO VÍA ANTERIOR O LATERAL ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805116,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORÁCICO VÍA ANTERIOR O LATERAL PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805117,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORÁCICO VÍA ANTERIOR O LATERAL ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805118,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORÁCICO VÍA POSTERIOR ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805119,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORÁCICO VÍA POSTERIOR PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805120,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORÁCICO VÍA POSTERIOR ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805124,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA ANTERIOR O LATERAL ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805126,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA ANTERIOR O LATERAL PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805127,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA ANTERIOR O LATERAL ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805128,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA POSTERIOR ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805129,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA POSTERIOR PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805130,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VÍA POSTERIOR ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805201,QUIMIONUCLEOLISIS DISCAL CERVICAL,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805202,QUIMIONUCLEOLISIS DISCAL TORÁCICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805203,QUIMIONUCLEOLISIS DISCAL LUMBAR,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805903,ABLACIÓN DE DISCO CERVICAL (NUCLEOLISIS) INTERVERTEBRAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805904,ABLACIÓN DE DISCO CERVICAL (NUCLEOLISIS) INTERVERTEBRAL VÍA PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805905,ABLACIÓN DE DISCO CERVICAL (NUCLEOLISIS) INTERVERTEBRAL VÍA ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805906,ABLACIÓN DE DISCO TORÁCICO (NUCLEOLISIS) INTERVERTEBRAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805907,ABLACIÓN DE DISCO TORÁCICO (NUCLEOLISIS) INTERVERTEBRAL VÍA PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805908,ABLACIÓN DE DISCO TORÁCICO (NUCLEOLISIS) INTERVERTEBRAL VÍA ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805909,ABLACIÓN DE DISCO LUMBAR (NUCLEOLISIS) INTERVERTEBRAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805910,ABLACIÓN DE DISCO LUMBAR (NUCLEOLISIS) INTERVERTEBRAL VÍA PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805911,ABLACIÓN DE DISCO LUMBAR (NUCLEOLISIS) INTERVERTEBRAL VÍA ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805912,ABLACIÓN DE FORAMEN NEURAL CERVICAL (FORAMINOPLASTIA) VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805913,ABLACIÓN DE FORAMEN NEURAL CERVICAL (FORAMINOPLASTIA) VÍA PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805914,ABLACIÓN DE FORAMEN NEURAL CERVICAL (FORAMINOPLASTIA) VÍA ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805915,ABLACIÓN DE FORAMEN NEURAL TORÁCICO (FORAMINOPLASTIA) VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805916,ABLACIÓN DE FORAMEN NEURAL TORÁCICO (FORAMINOPLASTIA) VÍA PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805917,ABLACIÓN DE FORAMEN NEURAL TORÁCICO (FORAMINOPLASTIA) VÍA ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805918,ABLACIÓN DE FORAMEN NEURAL LUMBAR (FORAMINOPLASTIA) VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805919,ABLACIÓN DE FORAMEN NEURAL LUMBAR (FORAMINOPLASTIA) VÍA PERCUTÁNEA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
805920,ABLACIÓN DE FORAMEN NEURAL LUMBAR (FORAMINOPLASTIA) VÍA ENDOSCÓPICA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
806101,MENISCECTOMÍA SIMPLE MEDIAL O LATERAL DE RODILLA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
806102,MENISECTOMÍA MEDIAL Y LATERAL DE RODILLA VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
806103,MENISCECTOMÍA MEDIAL O LATERAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
806104,MENISCECTOMÍA MEDIAL Y LATERAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807001,RESECCIÓN COMPLETA O PARCIAL DE MEMBRANA SINOVIAL,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807101,SINOVECTOMÍA DE HOMBRO PARCIAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807102,SINOVECTOMÍA DE HOMBRO TOTAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807103,SINOVECTOMÍA DE HOMBRO PARCIAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807104,SINOVECTOMÍA DE HOMBRO TOTAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807201,SINOVECTOMÍA DE CODO PARCIAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807202,SINOVECTOMÍA DE CODO TOTAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807203,SINOVECTOMÍA DE CODO PARCIAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807204,SINOVECTOMÍA DE CODO TOTAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807301,SINOVECTOMÍA DE MUÑECA PARCIAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807302,SINOVECTOMÍA DE MUÑECA TOTAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807303,SINOVECTOMÍA DE MUÑECA PARCIAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807304,SINOVECTOMÍA DE MUÑECA TOTAL POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807401,SINOVECTOMÍA INTERFALÁNGICA (UNA O MÁS) VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807402,SINOVECTOMÍA EN CARPO VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807403,SINOVECTOMÍA METACARPOFALÁNGICA (UNA O MÁS) VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807404,SINOVECTOMÍA DE FALANGES (UNA O MÁS) POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807501,SINOVECTOMÍA PARCIAL DE CADERA- VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807502,SINOVECTOMÍA TOTAL DE CADERA- VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807503,SINOVECTOMÍA PARCIAL DE CADERA- POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807504,SINOVECTOMÍA TOTAL DE CADERA- POR ARTROSCOPIA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
807601,SINOVECTOMÍA DE RODILLA PARCIAL VÍA ABIERTA,CapItulo 13 SISTEMA OSTEOMUSCULAR,1
