codigo_cups,codigo_soat,descripcion_soat,clase,cobertura,uvb,valor_pesos
903705,19981,VITAMINAS - CADA UNA,PUNTOS,POS,16.59,191700
903706,19981,VITAMINAS - CADA UNA,PUNTOS,POS,16.59,191700
903707,19981,VITAMINAS - CADA UNA,PUNTOS,POS,16.59,191700
903708,19981,VITAMINAS - CADA UNA,PUNTOS,POS,16.59,191700
903709,19003,ACIDO ASCORBICO,PUNTOS,POS,1.81,20900
903711,19981,VITAMINAS - CADA UNA,PUNTOS,POS,16.59,191700
903801,19017,ACIDO URICO,PUNTOS,POS,2.11,24400
903802,19017,ACIDO URICO,PUNTOS,POS,2.11,24400
903803,19036,ALBUMINA,PUNTOS,POS,1.28,14800
903804,19036,ALBUMINA,PUNTOS,POS,1.28,14800
903805,19062,AMILASA,PUNTOS,POS,2.45,28300
903806,19062,AMILASA,PUNTOS,POS,2.45,28300
903807,19678,LIQUIDO PERITONEAL - EXAMEN FISICO Y CITOQUIMICO (INCLUYE: PROTEINAS Y TINCION GRAM,PUNTOS,POS,7.31,84400
903808,,BALANCE NITROGENADO [INDICE CATABOLICO],,POS,,
903809,19169,BILIRRUBINA DIRECTA,PUNTOS,POS,1.31,15200
903809,19170,BILIRRUBINA TOTAL,PUNTOS,POS,1.7,19600
903810,19177,CALCIO COLORIMETRICO,PUNTOS,POS,2.68,30900
903811,19177,CALCIO COLORIMETRICO,PUNTOS,POS,2.68,30900
903812,19571,HIERRO SERICO - CAPACIDAD DE FIJACION Y COMBINACION,PUNTOS,POS,5.33,61600
903813,19224,CLORURO,PUNTOS,POS,1.43,16600
903814,19224,CLORURO,PUNTOS,POS,1.43,16600
903815,19237,COLESTEROL HDL,PUNTOS,POS,3.17,36600
903816,19241,COLESTEROL LDL,PUNTOS,POS,3.73,43100
903817,19241,COLESTEROL LDL,PUNTOS,POS,3.73,43100
903818,19242,COLESTEROL TOTAL,PUNTOS,POS,3.84,44400
903819,19285,CREATINCINASA FRACCION MB,PUNTOS,POS,4.07,47000
903819,19284,CREATINCINASA CON SEPARACION DE ISOENZIMAS,PUNTOS,POS,7,80900
903820,19285,CREATINCINASA FRACCION MB,PUNTOS,POS,4.07,47000
903820,19284,CREATINCINASA CON SEPARACION DE ISOENZIMAS,PUNTOS,POS,7,80900
903821,19283,CREATINCINASA CK,PUNTOS,POS,2.9,33500
903822,19280,CREATINA,PUNTOS,POS,2.11,24400
903823,19289,CREATININA - DEPURACION,PUNTOS,POS,2.9,33500
903824,19290,SUERO - ORINA Y OTROS,PUNTOS,POS,1.81,20900
903826,19002,ACETOACETATO,PUNTOS,POS,15.9,183700
903826,19166,BETAHIDROXIBUTIRATO,PUNTOS,POS,15.9,183700
903826,19200,CETONAS,PUNTOS,POS,1.17,13500
903826,19496,GLUCOSURIA Y CETONURIA,PUNTOS,POS,1.28,14800
903827,19002,ACETOACETATO,PUNTOS,POS,15.9,183700
903827,19166,BETAHIDROXIBUTIRATO,PUNTOS,POS,15.9,183700
903827,19200,CETONAS,PUNTOS,POS,1.17,13500
903828,19332,DESHIDROGENASA LACTICA LDH,PUNTOS,POS,2.22,25600
903829,19333,DESHIDROGENASA LACTICA CON SEPARACION DE ISOENZIMAS,PUNTOS,POS,6.92,80000
903830,19448,FOSFATASA ACIDA,PUNTOS,POS,2.68,30900
903831,19453,FOSFATASA ACIDA PROSTATICA QUE DETECTE ESTADO,PUNTOS,POS,7,80900
903832,19453,FOSFATASA ACIDA PROSTATICA QUE DETECTE ESTADO,PUNTOS,POS,7,80900
903833,19454,FOSFATASA ALCALINA,PUNTOS,POS,2.3,26600
903834,19459,FOSFATASA ALCALINA ISOENZIMAS,PUNTOS,POS,3.47,40100
903835,19465,FOSFORO COLORIMETRICO,PUNTOS,POS,2.53,29200
903836,19465,FOSFORO COLORIMETRICO,PUNTOS,POS,2.53,29200
903837,,FRACCION EXCRETADA DE SODIO,,POS,,
903838,19480,GAMAGLUTAMIL TRANSFERASA GGT,PUNTOS,POS,3.84,44400
903839,24107,ESPIROMETRIA SIMPLE MAS DIFUSION DE MONOXIDO DE CARBONO Y GASIMETRIA ARTERIAL,PUNTOS,POS,28.33,327200
903839,19482,GASES ARTERIALES,PUNTOS,POS,7,80900
903839,24106,GASIMETRIA ARTERIAL (CADA MUESTRA),PUNTOS,POS,5.33,61600
903840,19496,GLUCOSURIA Y CETONURIA,PUNTOS,POS,1.28,14800
903841,19490,GLUCOSA (EN SUERO - LCR - OTROS FLUIDOS),PUNTOS,POS,1.89,21800
903842,19493,GLUCOSA PRE Y POST CARGA O TEST DE O'SULLIVAN,PUNTOS,POS,4.77,55100
903843,19493,GLUCOSA PRE Y POST CARGA O TEST DE O'SULLIVAN,PUNTOS,POS,4.77,55100
903844,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903845,19493,GLUCOSA PRE Y POST CARGA O TEST DE O'SULLIVAN,PUNTOS,POS,4.77,55100
903846,,HIERRO TOTAL,,POS,,
903847,19665,LIPASA,PUNTOS,POS,4.81,55600
903848,19670,LIQUIDO AMNIOTICO - CITOQUIMICO (CELULAS ANARANJADAS - TEST DE CLEMENS Y CREATININA),PUNTOS,POS,6.7,77400
903849,19672,LIQUIDO ASCITICO - EAAMEN CITOQUIMICO,PUNTOS,POS,7.99,92300
903850,19676,LIQUIDO CEFALORRAQUIDEO - EXAMEN FISICO Y CITOQUIMICO (INCLUYE: GLUCOSA - PROTEINAS - CLORUROS),PUNTOS,POS,8.25,95400
903851,19678,LIQUIDO PERITONEAL - EXAMEN FISICO Y CITOQUIMICO (INCLUYE: PROTEINAS Y TINCION GRAM,PUNTOS,POS,7.31,84400
903852,19682,LIQUIDO PLEURAL - EXAMEN FISICO Y CITOQUIMICO (INCLUYE: GLUCOSA Y LDH),PUNTOS,POS,8.16,94300
903853,19684,LIQUIDO SINOVIAL - EXAMEN FISICO Y CITOQUIMICO INCLUYE: GLUCOSA Y TEST DE MUCINA),PUNTOS,POS,7.99,92300
903854,19698,MAGNESIO COLORIMETRICO,PUNTOS,POS,2.9,33500
903855,19698,MAGNESIO COLORIMETRICO,PUNTOS,POS,2.9,33500
903856,19749,NITROGENO UREICO,PUNTOS,POS,1.51,17400
903857,19749,NITROGENO UREICO,PUNTOS,POS,1.51,17400
903858,,OSMOLARIDAD CALCULADA,,POS,,
903859,19792,POTASIO,PUNTOS,POS,4.47,51600
903860,19792,POTASIO,PUNTOS,POS,4.47,51600
903861,19811,PROTEINAS FRACCIONADAS ALBUMINA/GLOBULINA,PUNTOS,POS,7.99,92300
903862,19821,PROTEINURIA EN 24 HORAS,PUNTOS,POS,1.43,16600
903863,19816,PROTEINAS TOTALES - EN SUERO Y OTROS FLUIDOS,PUNTOS,POS,1.28,14800
903864,19891,SODIO,PUNTOS,POS,3.7,42700
903865,19891,SODIO,PUNTOS,POS,3.7,42700
903866,19067,AMINOTRANSFERASAS,PUNTOS,POS,21.28,245800
903866,19934,TRANSAMINASA PIRUVICA / ALAT,PUNTOS,POS,3.28,37900
903867,19067,AMINOTRANSFERASAS,PUNTOS,POS,21.28,245800
903867,19933,TRANSAMINASA OXALACETICA / ASA,PUNTOS,POS,3.28,37900
903868,19940,TRIGLICERIDOS,PUNTOS,POS,2.11,24400
903869,19964,UREA,PUNTOS,POS,1.66,19200
903870,19964,UREA,PUNTOS,POS,1.66,19200
903871,19062,AMILASA,PUNTOS,POS,2.45,28300
903872,19891,SODIO,PUNTOS,POS,3.7,42700
903873,19177,CALCIO COLORIMETRICO,PUNTOS,POS,2.68,30900
903874,19816,PROTEINAS TOTALES - EN SUERO Y OTROS FLUIDOS,PUNTOS,POS,1.28,14800
903875,19465,FOSFORO COLORIMETRICO,PUNTOS,POS,2.53,29200
903876,19290,SUERO - ORINA Y OTROS,PUNTOS,POS,1.81,20900
903877,19017,ACIDO URICO,PUNTOS,POS,2.11,24400
903878,19792,POTASIO,PUNTOS,POS,4.47,51600
903879,19698,MAGNESIO COLORIMETRICO,PUNTOS,POS,2.9,33500
903880,19224,CLORURO,PUNTOS,POS,1.43,16600
903881,19280,CREATINA,PUNTOS,POS,2.11,24400
903882,,PRUEBA DE RIFAMPICINA (4 MUESTRAS),,NO POS,,
903883,19490,GLUCOSA (EN SUERO - LCR - OTROS FLUIDOS),PUNTOS,POS,1.89,21800
903884,19493,GLUCOSA PRE Y POST CARGA O TEST DE O'SULLIVAN,PUNTOS,POS,4.77,55100
903885,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903886,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903887,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903888,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903889,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903890,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903891,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903892,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903893,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903894,19323,CURVA DE TOLERANCIA A LA GLUCOSA (5 MUESTRAS),PUNTOS,POS,8.68,100300
903895,19290,SUERO - ORINA Y OTROS,PUNTOS,POS,1.81,20900
903896,,CISTATINA C,,NO POS,,
904001,,ANGIOTENSINA II,,POS,,
904002,,ENZIMA CONVERTIDORA DE ANGIOTENSINA,,POS,,
904004,19852,RENINA,PUNTOS,POS,11.51,133000
904005,19852,RENINA,PUNTOS,POS,11.51,133000
904006,,LEPTINA,,POS,,
904101,19892,SOMATOMEDINA C,PUNTOS,POS,18.82,217400
904102,,HORMONA ANTIDIURETICA,,POS,,
904103,19025,ADRENOCORTICOTROPICA HORMONA ACTH,PUNTOS,POS,8.56,98800
904104,19292,CRECIMIENTO HORMONA SOMATOTROPICA,PUNTOS,POS,11.56,133500
904105,19447,FOLICULO ESTIMULANTE FSH,PUNTOS,POS,11.51,133000
904106,19389,FSH Y LH POST -GONARELINA,PUNTOS,POS,25.49,294400
904107,19694,LUTEINIZANTE HORMONA LH,PUNTOS,POS,13.15,151900
904108,19802,PROLACTINA,PUNTOS,POS,10.23,118100
904109,19802,PROLACTINA,PUNTOS,POS,10.23,118100
904111,19025,ADRENOCORTICOTROPICA HORMONA ACTH,PUNTOS,POS,8.56,98800
904201,19292,CRECIMIENTO HORMONA SOMATOTROPICA,PUNTOS,POS,11.56,133500
904202,19292,CRECIMIENTO HORMONA SOMATOTROPICA,PUNTOS,POS,11.56,133500
904203,19447,FOLICULO ESTIMULANTE FSH,PUNTOS,POS,11.51,133000
904203,19694,LUTEINIZANTE HORMONA LH,PUNTOS,POS,13.15,151900
904204,19803,PROLACTINA - PRUEBA DE ESTIMULACION,PUNTOS,POS,8.25,95400
904205,19291,CRECIMIENTO HORMONA - CON ESTIMULO DE CLONIDINA POST -EJERCICIO,PUNTOS,POS,24.84,286900
904206,,HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULO GLUCAGON CADA MUESTRA,,POS,,
904207,,HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULO GLUCOSA CADA MUESTRA,,POS,,
904208,,HORMONA DEL CRECIMIENTO [SOMATOTROPICA] PRE Y POST ESTIMULO INSULINA CADA MUESTRA,,POS,,
904210,19803,PROLACTINA - PRUEBA DE ESTIMULACION,PUNTOS,POS,8.25,95400
904301,19279,CORTISOL - PRUEBA DE ESTIMULACION,PUNTOS,POS,11.39,131500
904302,19279,CORTISOL - PRUEBA DE ESTIMULACION,PUNTOS,POS,11.39,131500
904303,19279,CORTISOL - PRUEBA DE ESTIMULACION,PUNTOS,POS,11.39,131500
904303,19490,GLUCOSA (EN SUERO - LCR - OTROS FLUIDOS),PUNTOS,POS,1.89,21800
904401,19380,ESTRADIOL,PUNTOS,POS,10.32,119200
904402,19799,PROGESTERONA 17 HIDROXI,PUNTOS,POS,11.51,133000
904403,,INHIBINA A,,POS,,
904404,,INHIBINA B,,POS,,
904405,,MACROPROLACTINA,,POS,,
904501,19070,ANDROSTENEDIONA,PUNTOS,POS,16.04,185200
904503,19380,ESTRADIOL,PUNTOS,POS,10.32,119200
904504,19386,ESTRIOL,PUNTOS,POS,10.23,118100
904505,19386,ESTRIOL,PUNTOS,POS,10.23,118100
904506,19387,ESTROGENOS,PUNTOS,POS,5.84,67500
904507,,ESTRONA SEMIAUTOMATIZADO O AUTOMATIZADO,,POS,,
904508,19353,EMBARAZO - PRUEBA CUALITATIVA POR (RIA - ELISA O EN PLACA MONOCLONAL),PUNTOS,POS,6.1,70500
904508,19354,EMBARAZO - PRUEBA EN PLACA (LATEX - POLICLONAL),PUNTOS,POS,2.49,28800
904509,19799,PROGESTERONA 17 HIDROXI,PUNTOS,POS,11.51,133000
904510,19798,PROGESTERONA,PUNTOS,POS,10.57,122200
904511,,HORMONA ANTIMULLERIANA,,POS,,
904512,19073,ANDROSTERONA,PUNTOS,POS,11.05,127600
904601,19905,TESTOSTERONA LIBRE,PUNTOS,POS,10.83,125100
904602,19907,TESTOSTERONA TOTAL,PUNTOS,POS,9.93,114700
904603,,TESTOSTERONA TOTAL PRE Y POST HORMONA ADRENOCORTICOTROPICA CADA MUESTRA,,POS,,
904604,,ACROSINA ACTIVIDAD TOTAL (PRUEBA DE CAPACIDAD FECUNDANTE),,NO POS,,
904605,,DIHIDROTESTOSTERONA,,POS,,
904701,,GLUCAGON,,POS,,
904702,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904703,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904704,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904705,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904706,,PEPTIDO C,,POS,,
904707,,PROINSULINA,,POS,,
904708,,SOMATOSTATINA,,POS,,
904709,,ADIPONECTINA,,POS,,
904710,,PROTEINA TRANSPORTADORA DE LA SOMATOMEDINA C,,POS,,
904711,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904712,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904713,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904714,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904715,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904716,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904717,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904718,19611,INSULINA - CADA MUESTRA,PUNTOS,POS,11.26,130100
904719,,PEPTIDO C PRE Y POST GLUCAGON,,POS,,
904720,19352,ELASTASA,PUNTOS,POS,7,80900
904721,,PEPTIDO INTESTINAL VASOACTIVO,,POS,,
904801,19045,ALDOSTERONA,PUNTOS,POS,16.89,195200
904802,19045,ALDOSTERONA,PUNTOS,POS,16.89,195200
904803,,ANDROSTENEDIOL GLUCURONIDO 3 ALFA,,POS,,
904804,19376,ESTEROIDES 17 CETOS,PUNTOS,POS,9.75,112700
904805,19278,CORTISOL,PUNTOS,POS,8.94,103300
904806,19278,CORTISOL,PUNTOS,POS,8.94,103300
904807,19278,CORTISOL,PUNTOS,POS,8.94,103300
904808,19326,DEHIDROEPINANDROSTERONA,PUNTOS,POS,14.66,169300
904809,19327,DEHIDROEPINANDROSTERONA SULFATO,PUNTOS,POS,11.51,133000
904809,19365,EPINANDROSTERONA,PUNTOS,POS,8.94,103300
904810,,DEOXICORTISOL 11,,POS,,
904811,19277,CORTICOSTEROIDES 17 HIDROXI,PUNTOS,POS,4.94,57100
904812,19278,CORTISOL,PUNTOS,POS,8.94,103300
904813,19278,CORTISOL,PUNTOS,POS,8.94,103300
904814,19277,CORTICOSTEROIDES 17 HIDROXI,PUNTOS,POS,4.94,57100
904815,,ALDOSTERONA PRE Y POST ESTIMULO (ESPECIFICO),,POS,,
904901,19487,GLOBULINA TRASPORTADORA DE T3 - TBG,PUNTOS,POS,9.2,106200
904902,19911,TIROIDEA ESTIMULANTE TSH,PUNTOS,POS,9.93,114700
904904,19911,TIROIDEA ESTIMULANTE TSH,PUNTOS,POS,9.93,114700
904905,19960,TSH PRE Y POST TRH (DOS MUESTRAS),PUNTOS,POS,32.54,375900
904906,19960,TSH PRE Y POST TRH (DOS MUESTRAS),PUNTOS,POS,32.54,375900
904907,19960,TSH PRE Y POST TRH (DOS MUESTRAS),PUNTOS,POS,32.54,375900
904908,19960,TSH PRE Y POST TRH (DOS MUESTRAS),PUNTOS,POS,32.54,375900
904909,19960,TSH PRE Y POST TRH (DOS MUESTRAS),PUNTOS,POS,32.54,375900
904910,19960,TSH PRE Y POST TRH (DOS MUESTRAS),PUNTOS,POS,32.54,375900
904911,19774,PARATOHORMONA PTH,PUNTOS,POS,14.66,169300
904912,19774,PARATOHORMONA PTH,PUNTOS,POS,14.66,169300
904913,19774,PARATOHORMONA PTH,PUNTOS,POS,14.66,169300
904914,19774,PARATOHORMONA PTH,PUNTOS,POS,14.66,169300
904915,19960,TSH PRE Y POST TRH (DOS MUESTRAS),PUNTOS,POS,32.54,375900
904916,,TIROXINA LIBRE PRE Y POST LEVOTIROXINA,,POS,,
904920,,TIROGLOBULINA,,POS,,
904921,19915,TIROXINA - EN SANGRE,PUNTOS,POS,9.93,114700
904921,19917,TIROXINA T4 LIBRE,PUNTOS,POS,7.52,86900
904922,19915,TIROXINA - EN SANGRE,PUNTOS,POS,9.93,114700
904922,19916,TIROXINA T4,PUNTOS,POS,7.43,85900
904923,19951,TRIYODOTIRONINA T3 UP TAKE,PUNTOS,POS,7.4,85400
904924,19948,TRIYODOTIRONINA T3,PUNTOS,POS,7.4,85400
904925,19948,TRIYODOTIRONINA T3,PUNTOS,POS,7.4,85400
904926,,TIROXINA NORMALIZADA,,POS,,
904927,19948,TRIYODOTIRONINA T3,PUNTOS,POS,7.4,85400
905001,19650,LIDOCAINA,PUNTOS,POS,5.42,62600
905002,19650,LIDOCAINA,PUNTOS,POS,5.42,62600
905003,19742,N ACETIL PROCAINAMIDA,PUNTOS,POS,3.92,45300
905101,19986,WARFARINA,PUNTOS,POS,6.75,78000
905102,19986,WARFARINA,PUNTOS,POS,6.75,78000
905103,19986,WARFARINA,PUNTOS,POS,6.75,78000
905104,,NIVEL DE INHIBIDORES DIRECTOS DEL FACTOR XA,,POS,,
905105,,NIVEL DE INHIBIDORES DIRECTOS DE LA TROMBINA,,POS,,
905106,19539,HEPARINA - DOSIFICACION DE,PUNTOS,POS,1.28,14800
905107,19539,HEPARINA - DOSIFICACION DE,PUNTOS,POS,1.28,14800
905201,19019,ACIDO VALPROICO,PUNTOS,POS,7.91,91400
905202,19019,ACIDO VALPROICO,PUNTOS,POS,7.91,91400
905203,19159,BARBITURICOS,PUNTOS,POS,7,80900
905204,19159,BARBITURICOS,PUNTOS,POS,7,80900
905205,19189,CARBAMAZEPINA,PUNTOS,POS,11.78,136100
905206,19189,CARBAMAZEPINA,PUNTOS,POS,11.78,136100
905208,19388,ETOSUXIMIDA,PUNTOS,POS,5.37,62000
905209,19388,ETOSUXIMIDA,PUNTOS,NO POS,5.37,62000
905210,19430,FENITOINA (EPAMIN - CUMATIL - HIDANIL DIFENILHIDANTOINA),PUNTOS,POS,12.34,142500
905213,19430,FENITOINA (EPAMIN - CUMATIL - HIDANIL DIFENILHIDANTOINA),PUNTOS,POS,12.34,142500
905214,19431,FENOBARBITAL,PUNTOS,POS,12.34,142500
905301,19074,ANFETAMINAS,PUNTOS,POS,7.86,90800
905302,19074,ANFETAMINAS,PUNTOS,POS,7.86,90800
905303,19068,AMITRIPTILINA (TRIPTANOL),PUNTOS,POS,7.99,92300
905303,19334,DESIPRAMINA,PUNTOS,POS,9.54,110200
905303,19594,IMIPRAMINA,PUNTOS,POS,6.02,69500
905303,19752,NORTRIPTILINA,PUNTOS,POS,6.96,80400
905303,19939,TRICICLICOS,PUNTOS,POS,5.97,69000
905304,19068,AMITRIPTILINA (TRIPTANOL),PUNTOS,POS,7.99,92300
905304,19334,DESIPRAMINA,PUNTOS,POS,9.54,110200
905304,19594,IMIPRAMINA,PUNTOS,POS,6.02,69500
905304,19752,NORTRIPTILINA,PUNTOS,POS,6.96,80400
905304,19939,TRICICLICOS,PUNTOS,POS,5.97,69000
905305,19160,BENZODIAZEPINAS,PUNTOS,POS,7.48,86400
905305,19219,CLONAZEPAN,PUNTOS,POS,8.16,94300
905305,19690,LORAZEPAN,PUNTOS,POS,6.49,75000
905306,19160,BENZODIAZEPINAS,PUNTOS,POS,7.48,86400
905306,19219,CLONAZEPAN,PUNTOS,POS,8.16,94300
905306,19690,LORAZEPAN,PUNTOS,POS,6.49,75000
905307,19223,CLORPROMACINA,PUNTOS,POS,5.37,62000
905308,19424,FENCICLIDINA,PUNTOS,POS,4.26,49200
905309,19435,FENOTIACINAS,PUNTOS,POS,5.37,62000
905310,19435,FENOTIACINAS,PUNTOS,POS,5.37,62000
905311,,FLUOXETINA Y NORFLUOXETINA MANUAL O SEMIAUTOMATIZADO,,NO POS,,
905312,19689,LITIO POR FOTOMETRIA DE LLAMA,PUNTOS,POS,3.13,36200
905313,19689,LITIO POR FOTOMETRIA DE LLAMA,PUNTOS,POS,3.13,36200
905401,19061,AMIKACINA,PUNTOS,POS,5.37,62000
905404,19485,GENTAMICINA,PUNTOS,POS,8.13,93900
905406,19621,KANAMICINA,PUNTOS,POS,5.42,62600
905407,19748,NETILMICINA,PUNTOS,POS,6.96,80400
905409,19926,TOBRAMICINA,PUNTOS,POS,5.42,62600
905410,19975,VANCOMICINA,PUNTOS,POS,7.83,90400
905412,,ANFOTERICINA B AUTOMATIZADO,,NO POS,,
905413,,ACIDO NALIDIXICO AUTOMATIZADO,,NO POS,,
905414,,CIPROFLOXACINA AUTOMATIZADO,,NO POS,,
905415,,FLUCONAZOLE AUTOMATIZADO,,NO POS,,
905416,,ITRACONAZOLE AUTOMATIZADO,,POS,,
905417,,KETOCONAZOLE AUTOMATIZADO,,NO POS,,
905418,,MICONAZOL AUTOMATIZADO,,NO POS,,
905501,,CICLOSERINA SEMIAUTOMATIZADO,,POS,,
905502,19205,CICLOSPORINA,PUNTOS,POS,11.69,135000
905503,,TACROLIMUS SEMIAUTOMATIZADO O AUTOMATIZADO,,POS,,
905504,19721,METOTREXATE,PUNTOS,POS,5.42,62600
905505,,EVEROLIMUS SEMIAUTOMATIZADO O AUTOMATIZADO,,POS,,
905601,19338,DIGITOXINA,PUNTOS,POS,7.4,85400
905602,19338,DIGITOXINA,PUNTOS,POS,7.4,85400
905603,19339,DIGOXINA,PUNTOS,POS,9.75,112700
905604,19339,DIGOXINA,PUNTOS,POS,9.75,112700
905606,19750,NITROPRUSIATO,PUNTOS,POS,2.3,26600
905607,19904,TEOFILINA,PUNTOS,POS,11.05,127600
905608,19904,TEOFILINA,PUNTOS,POS,11.05,127600
905701,19001,ACETAMINOFEN,PUNTOS,POS,5.93,68500
905702,19001,ACETAMINOFEN,PUNTOS,POS,5.93,68500
905703,19038,ALCALOIDES,PUNTOS,POS,7,80900
905704,19038,ALCALOIDES,PUNTOS,POS,7,80900
905705,19039,ALCOHOL ETILICO,PUNTOS,POS,5.11,59100
905706,19039,ALCOHOL ETILICO,PUNTOS,POS,5.11,59100
905707,19043,ALCOHOL METILICO,PUNTOS,POS,5.11,59100
905708,19043,ALCOHOL METILICO,PUNTOS,POS,5.11,59100
905709,19149,ARSENICO,PUNTOS,POS,4.51,52100
905710,19368,ESCOPOLAMINA,PUNTOS,POS,5.93,68500
905711,19368,ESCOPOLAMINA,PUNTOS,POS,5.93,68500
905712,19769,PARAQUAT,PUNTOS,NO POS,5.37,62000
905713,19769,PARAQUAT,PUNTOS,POS,5.37,62000
905714,19176,CAFEINA,PUNTOS,POS,5.72,66000
905715,19176,CAFEINA,PUNTOS,POS,5.72,66000
905716,19188,CANABINOIDES,PUNTOS,POS,3.84,44400
905717,19188,CANABINOIDES,PUNTOS,POS,3.84,44400
905718,,CARBAMATOS O METABOLITOS AUTOMATIZADO,,POS,,
905719,,CARBAMATOS O METABOLITOS SEMIAUTOMATIZADO,,POS,,
905720,19201,CIANUROS,PUNTOS,POS,4.56,52600
905721,19201,CIANUROS,PUNTOS,POS,4.56,52600
905722,19570,HIDROCARBUROS,PUNTOS,POS,4.18,48300
905723,19570,HIDROCARBUROS,PUNTOS,POS,4.18,48300
905724,19235,COCAINA (METABOLITO),PUNTOS,POS,7.13,82400
905725,19235,COCAINA (METABOLITO),PUNTOS,POS,7.13,82400
905726,19235,COCAINA (METABOLITO),PUNTOS,POS,7.13,82400
905727,,DROGAS DE ABUSO,,POS,,
905728,19382,ESTRICNINA,PUNTOS,POS,9.15,105700
905729,19382,ESTRICNINA,PUNTOS,POS,9.15,105700
905730,19706,MERCURIO EN ORINA,PUNTOS,POS,9.54,110200
905730,19707,MERCURIO EN SANGRE,PUNTOS,POS,9.54,110200
905730,19705,MERCURIO EN CABELLO,PUNTOS,POS,10.83,125100
905730,19712,MERCURIO EN UÑAS,PUNTOS,POS,10.83,125100
905731,19706,MERCURIO EN ORINA,PUNTOS,POS,9.54,110200
905731,19707,MERCURIO EN SANGRE,PUNTOS,POS,9.54,110200
905731,19705,MERCURIO EN CABELLO,PUNTOS,POS,10.83,125100
905731,19712,MERCURIO EN UÑAS,PUNTOS,POS,10.83,125100
905732,19713,METACUALONA,PUNTOS,POS,5.97,69000
905733,19713,METACUALONA,PUNTOS,POS,5.97,69000
905734,19714,METADONA,PUNTOS,POS,4.03,46500
905735,19714,METADONA,PUNTOS,POS,4.03,46500
905736,19175,CADMIO,PUNTOS,POS,6.57,76000
905736,19231,COBRE,PUNTOS,POS,6.57,76000
905736,19720,METALES - POR ABSORCION ATOMICA - CADA UNO,PUNTOS,POS,7.65,88400
905736,19785,PLOMO - EN SANGRE O EN ORINA - CADA UNO,PUNTOS,POS,7.65,88400
905737,19193,CARBONO MONOXIDO,PUNTOS,POS,4.56,52600
905738,19193,CARBONO MONOXIDO,PUNTOS,POS,4.56,52600
905739,19701,MEPERIDINA,PUNTOS,POS,6.02,69500
905739,19755,OPIACEOS,PUNTOS,POS,7.31,84400
905740,19701,MEPERIDINA,PUNTOS,POS,6.02,69500
905740,19755,OPIACEOS,PUNTOS,POS,7.31,84400
905741,19756,ORGANOCLORADOS,PUNTOS,POS,5.84,67500
905742,19757,ORGANOFOSFORADOS,PUNTOS,POS,7.52,86900
905743,19757,ORGANOFOSFORADOS,PUNTOS,POS,7.52,86900
905744,19768,PARANITROFENOL,PUNTOS,POS,5.37,62000
905745,,PIRETRINAS MANUAL,,POS,,
905746,,PIRETRINAS SEMIAUTOMATIZADO,,POS,,
905747,,PIRETROIDES SEMIAUTOMATIZADO,,NO POS,,
905748,,PIRETROIDES MANUAL,,POS,,
905749,19793,PRIMIDONA,PUNTOS,POS,11.99,138500
905750,19793,PRIMIDONA,PUNTOS,POS,11.99,138500
905751,19804,PROPOXIFENO,PUNTOS,POS,6.96,80400
905752,19804,PROPOXIFENO,PUNTOS,POS,6.96,80400
905753,19838,QUINIDINA,PUNTOS,POS,4.77,55100
905754,,RODENTICIDAS ANTICOAGULANTES,,NO POS,,
905755,19866,SALICILATOS,PUNTOS,POS,4.43,51200
