codigo_iss,clase,codigo_cups,descripcion,tipo_valor,uvr,valor_pesos
18287,PB,808701,RESECCION DE LESION OSTEOCONDRAL EN TOBILLO POR ARTROSCOPIA,UVR,130,
18287,PB,814905,"RESECCION DE LESION OSTEOCONDRAL, PERFORACIONES Y/O CURETAJE DE TOBILLO POR ARTROSCOPIA",UVR,130,
18288,PB,814906,RESECCION DE LESION OSTEOCONDRAL CON FIJACION EN TOBILLO POR ARTROSCOPIA,UVR,130,
18290,PB,804304,RESECCION DE LESION EN MUÑECA POR ARTROSCOPIA (99) EXCLUYE: la correccion de sindrome del túnel carpiano o metatarsiano (99),UVR,110,
16337,PB,765101,"MENISCOPEXIA TEMPOROMANDIBULAR POR VIA ENDOSCOPICA ESOFAGO, ESTOMAGO E INTESTINO DELGADO ENDOSCOPIAS DIAGNOSTICAS",UVR,110,
18300,PB,441200,GASTROSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,UVR,50,
18300,PB,441400,BIOPSIA CERRADA [ENDOSCOPICA] DE ESTOMAGO SOD,UVR,50,
18300,PB,451301,ESOFAGOGASTRODUODENOSCOPIA (EGD) DIAGNOSTICA O EXPLORATORIA SIN BIOPSIA,UVR,50,
18300,PB,451402,BIOPSIA ENDOSCOPICA DIRECTA DE INTESTINO DELGADO,UVR,50,
18300,PB,451600,ESOFAGOGASTRODUODENOSCOPIA [EGD] CON BIOPSIA CERRADA SOD (229),UVR,50,
18301,PB,422100,ESOFAGOSCOPIA OPERATORIA POR INCISIÓN SOD,UVR,50,
18301,PB,441100,GASTROSCOPIA TRANSABDOMINAL (INTRAQUIRURGICA) SOD,UVR,50,
18301,PB,451100,ENDOSCOPIA TRANSABDOMINAL DE INTESTINO DELGADO SOD,UVR,50,
18301,PB,482100,PROCTOSIGMOIDOSCOPIA TRANSABDOMINAL SOD,UVR,50,
18301,PB,482200,PROCTOSIGMOIDOSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,UVR,50,
18302,PB,422200,ESOFAGOSCOPIA A TRAVES DE ESTOMA ARTIFICIAL SOD,UVR,35,
18302,PB,422300,ESOFAGOSCOPIA VIA ORAL EXPLORATORIA O DIAGNOSTICA SIN BIOPSIA SOD,UVR,35,
18302,PB,422400,BIOPSIA DE ESOFAGO CERRADA [ENDOSCOPICA] SOD,UVR,35,
18303,PB,451302,ENTEROSCOPIA O ENDOSCOPIA DE INTESTINO DELGADO DESPUES DE DUODENO ENDOSCOPIAS TERAPEUTICAS,UVR,45,
18310,PB,429405,EXTRACCIÓN ENDOSCOPICA DE CUERPO EXTRAÑO EN ESÓFAGO (152) APLICA: para endoscópia rígida o flexible (152),UVR,75,
18312,PB,429201,DILATACION ESOFAGICA CON BUJIAS DE MERCURIO (198) Tarifa por sesión (198),UVR,125,
18313,PB,429202,DILATACIÓN NEUMÁTICA ENDOSCOPICA CON BALÓN (198),UVR,70,
18314,PB,423304,INYECCION (ESCLEROSIS) ENDOSCOPICA DE VARICES ESOFAGICAS (198),UVR,60,
18315,PB,429300,INSERCION ENDOSCOPICA DE PROTESIS ESOFAGICAS (STENT) SOD,UVR,55,
18316,PB,423302,CONTROL ENDOSCOPICO DE HEMORRAGIA O FULGURACION DE MUCOSA ESOFAGICA,UVR,45,
18316,PB,423306,ABLACION O RESECCION ENDOSCOPICA DE NEOPLASIA ESOFAGICA,UVR,45,
18317,PB,423301,POLIPECTOMIA ENDOSCOPICA DE ESOFAGO,UVR,60,
18318,PB,429203,"DILATACIÓN ENDOSCOPICA CONDUCIDA, TIPO EDER-PUESTOW O SAVARY",UVR,55,
18319,,429205,DILATACIÓN ESOFAGICA ENDOSCOPICA MEDIANTE LASER,UVR,60,
18320,PB,434000,ESCISIÓN ENDOSCOPICA DE POLIPOS GASTRICOS SOD,UVR,105,
18321,PB,431100,GASTROSTOMÍA PERCUTANEA [ENDOSCOPICA] SOD,UVR,60,
18322,PB,434102,CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA MEDIANTE ESCLEROTERAPIA,UVR,60,
18322,,434103,CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA MEDIANTE CORRIENTE BIPOLAR,UVR,60,
18322,PB,434200,EXTRACCIÓN ENDOSCOPICA DE TUMOR SUBMUCOSO GASTRICO SOD,UVR,60,
18322,PB,434500,MUCOSECTOMIA ENDOSCOPICA GASTRICA SOD,UVR,60,
18323,PB,441301,ESOFAGOGASTROSCOPIA (CON EXTRACCION DE CUERPO EXTRAÑO),UVR,55,
18324,,423305,LIGADURA ENDOSCOPICA DE VARICES ESOFAGICAS,UVR,70,
18324,,434101,LIGADURA ENDOSCOPICA DE VARICES GASTRICAS,UVR,70,
18325,,463200,YEYUNOSTOMIA PERCUTANEA [ENDOSCOPICA] SOD,UVR,95,
18326,PB,469701,EXTRACCION ENDOSCOPICA DE CUERPO EXTRAÑO EN INTESTINO DELGADO,UVR,95,
18327,,444300,CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA O DUODENAL SOD,UVR,105,
18327,,453001,ENTEROSCOPIA CON CONTROL DE HEMORRAGIA O FULGURACION DE LESION EN MUCOSA DUODENAL,UVR,105,
18328,,451200,ENDOSCOPIA DE INTESTINO DELGADO A TRAVES DE ESTOMA ARTIFICIAL SOD,UVR,95,
18329,PB,442200,DILATACION ENDOSCOPICA DE PILORO SOD PANCREAS Y VIAS BILIARES ENDOSCOPIA DIAGNOSTICA,UVR,60,
18400,PB,511100,COLANGIOGRAFIA ENDOSCOPICA RETROGRADA (TRANSDUODENAL) SOD ENDOSCOPIA TERAPEUTICA,UVR,90,
18410,PB,511000,COLANGIO-PANCREATOGRAFIA RETROGRADA ENDOSCOPICA (CPRE) SOD,UVR,115,
18410,PB,511400,OTRA BIOPSIA CERRADA [ ENDOSCOPICA] DE TRACTO BILIAR O ESFINTER DE ODDI SOD,UVR,115,
18410,PB,521300,PANCREATOGRAFIA RETROGRADA ENDOSCOPICA (ERP) SOD,UVR,100,
18410,PB,518500,ESFINTERECTOMIA Y PAPILOTOMIA ENDOSCOPICA SOD (39),UVR,115,
18411,PB,516400,ESCISIÓN ENDOSCOPICA DE LESION EN LAS VIAS BILIARES SOD (39),UVR,125,
18411,PB,518801,EXTRACCION ENDOSCOPICA DE CALCULOS DE LAS VIAS BILIARES CON ESFINTEROTOMIA (39),UVR,125,
18411,PB,521400,BIOPSIA CERRADA [ENDOSCOPICA] DE DUCTO PANCREATICO SOD (39),UVR,125,
18411,PB,529400,EXTRACCION ENDOSCOPICA DE CALCULOS DEL CONDUCTO PANCREATICO SOD (39),UVR,125,
18412,PB,512300,LITROTIPSIA MECANICA BILIAR POR COLANGIOPANCREATOGRAFIA RETROGRADA ENDOSCOPICA SOD (39),UVR,125,
18413,,511500,MEDICION DE LA PRESION DEL ESFINTER DE ODDI SOD (39),UVR,115,
18414,,518600,INSERCION ENDOSCOPICA DE TUBO DE DRENAJE NASOBILIAR SOD (39),UVR,115,
18414,,529700,INSERCION ENDOSCOPICA DE TUBO DE DRENAJE NASOPANCREATICO SOD (39),UVR,115,
18415,,518700,INSERCION ENDOSCOPICA DE TUBO TUTOR (PROTESIS (STENT)) EN CONDUCTO BILIAR SOD (39),UVR,125,
18415,,519500,EXTRACCION DE DISPOSITIVO PROTESICO DE VIA BILIAR SOD (39),UVR,125,
18415,,529300,INSERCION ENDOSCOPICA DE TUBO TUTOR (PROTESIS (STENT)) EN EL CONDUCTO PANCRAETICO SOD (39),UVR,125,
18416,,518400,DILATACION ENDOSCOPICA DE AMPOLLA Y CONDUCTO BILIAR SOD (39),UVR,125,
18416,,529800,DILATACION ENDOSCOPICA DE DUCTO PANCREATICO SOD (39),UVR,125,
18417,PB,512200,FULGURACION DE LESIONES POR COLANGIOPANCREATOGRAFIA ENDOSCOPICA RETROGRADA SOD (39),UVR,115,
18417,,522100,RESECCION ENDOSCOPICA DE LESION O TEJIDO DE PANCREAS SOD (39),UVR,115,
213450,PB,510300,DRENAJE BILIAR PERCUTANEO [ENDOSCOPICO] Y COLOCACION DE PROTESIS SOD (82) ENDOSCOPIAS TERAPEUTICAS POR LAPAROSCOPIA,UVR,175,
18420,PB,512104,COLECISTECTOMÍA POR LAPAROSCOPIA COLON Y RECTO ENDOSCOPIAS DIAGNOSTICAS,UVR,160,
18500,PB,492100,ANOSCOPIA SOD,UVR,20,
18501,PB,482301,PROCTOSIGMOIDOSCOPIA RIGIDA O FLEXIBLE,UVR,35,
18501,PB,482400,BIOPSIA CERRADA [ENDOSCOPICA] DE RECTO O SIGMOIDE SOD,UVR,35,
18502,PB,452401,SIGMOIDOSCOPIA FLEXIBLE O RIGIDA,UVR,45,
18502,PB,452500,BIOPSIA CERRADA [ENDOSCOPICA] DEL INTESTINO GRUESO SOD,UVR,45,
18503,PB,452302,COLONOSCOPIA IZQUIERDA CON EQUIPO FLEXIBLE,UVR,90,
18504,PB,452301,COLONOSCOPIA TOTAL,UVR,90,
18505,PB,452100,ENDOSCOPIA TRANSABDOMINAL DE INTESTINO GRUESO SOD,UVR,105,
18506,,482700,MANOMETRIA RECTAL ENDOSCOPICA SOD,UVR,75,
18507,PB,452200,ENDOSCOPIA DE INTESTINO GRUESO A TRAVES DE ESTOMA ARTIFICIAL SOD,UVR,60,
M18506,PB,451401,BIOPSIA CERRADA CON CAPSULA DE INTESTINO DELGADO ENDOSCOPIA TERAPEUTICA,UVR,50,
18510,PB,483803,EXTRACCION ENDOSCOPICA DE CUERPO EXTRAÑO EN RECTO,UVR,60,
18511,PB,469702,EXTRACCION ENDOSCOPICA DE CUERPO EXTRAÑO EN INTESTINO GRUESO,UVR,105,
18512,PB,454201,RESECCION ENDOSCOPICA DE LESIONES EN SIGMOIDE,UVR,105,
18512,PB,483600,POLIPECTOMIA ENDOSCOPICA DE RECTO SOD,UVR,105,
18513,PB,454202,RESECCION ENDOSCOPICA DE LESIONES DE COLON NCOC,UVR,125,
18513,PB,454203,CONTROL ENDOSCOPICO DE HEMORRAGIA DE COLON,UVR,125,
18513,PB,493400,RESECCIÓN DE LESIÓN DE ANO POR FULGURACIÓN ENDOSCOPICA SOD,UVR,125,
18514,PB,468020,DESCOMPRESION ENDOSCOPICA DE DILATACION AGUDA DE COLON (OGILVIE),UVR,115,
18514,PB,468021,DESCOMPRESION ENDOSCOPICA DE VÓLVULO DE COLON (SIGMOIDE),UVR,115,
18515,PB,489400,DILATACION INSTRUMENTAL ENDOSCOPICA DE RECTO SOD ABDOMEN ENDOSCOPIAS DIAGNOSTICAS,UVR,45,
18601,PB,542100,LAPAROSCOPIA DIAGNOSTICA SOD,UVR,65,
18601,PB,501300,BIOPSIA DE HIGADO POR LAPAROSCOPIA SOD,UVR,65,
18601,PB,502103,DRENAJE DE LESION HEPATICA POR LAPAROSCOPIA,UVR,65,
18601,PB,541302,"DRENAJE DE COLECCIÓN INTRAPERITONEAL ( EPIPLOICO, OMENTAL,PERIESPLÉNICO, PERIGÁSTRICO, SUBHEPÁTICO, SUBFRENICO, DE LA FOSA ILÍACA O PLASTRÓN APENDICULAR ) POR LAPAROSCOPIA",UVR,65,
18601,PB,651202,BIOPSIA EN OVARIO POR LAPAROSCOPIA,UVR,65,
18601,PB,661120,BIOPSIA DE TROMPAS DE FALOPIO POR LAPAROSCOPIA,UVR,65,
18601,PB,681500,"BIOPSIA ENDOSCÓPICA DE LIGAMENTOS DE ÚTERO, SOD",UVR,65,
18601,PB,681610,"BIOPSIA DE MIOMETRIO POR LAPAROSCOPIA VEJIGA, URETER Y PELVIS RENAL ENDOSCOPIAS DIAGNOSTICAS Y TERAPEUTICAS",UVR,65,
18701,PB,563510,ENDOSCOPIA (CISTOSCOPIA) DEL CONDUCTO ILEAL (40) APLICA: para pielografía retrógrada (40),UVR,75,
18701,PB,563520,ENDOSCOPIA (CISTOSCOPIA) DEL CONDUCTO COLONICO (40),UVR,75,
18701,PB,573100,CISTOSCOPIA A TRAVES DE ESTOMA ARTIFICIAL O CISTOSTOMÍA SOD (40),UVR,75,
18701,PB,573201,CISTOSCOPIA TRANSURETRAL (40),UVR,75,
18701,PB,573301,BIOPSIA UNICA O SIMPLE DE VEJIGA POR CISTOSCOPIA,UVR,75,
18701,PB,573302,BIOPSIA MULTIPLE O MAPEO VESICAL POR CISTOSCOPIA,UVR,75,
18710,PB,560100,"REMOCION TRANSURETRAL [ENDOSCOPICA] DE CALCULO [URETEROLITOTOMÍA], COAGULO O CUERPO EXTRAÑO EN URETER O PELVIS RENAL SOD",UVR,200,
18711,PB,M18713,CISTOLITOTOMÍA,UVR,135,
18712,PB,561102,MEATOTOMIA URETERAL VIA ENDOSCOPICA,UVR,60,
18713,PB,552100,NEFROSCOPIA DIAGNOSTICA SOD,UVR,85,
18713,PB,552200,PIELOSCOPIA DIAGNOSTICA SOD,UVR,85,
18713,PB,552320,BIOPSIA ENDOSCÓPICA DE RIÑON,UVR,85,
18713,PB,563300,BIOPSIA CERRADA [ENDOSCÓPICA] DE URETER SOD,UVR,85,
18713,PB,563100,URETEROSCOPIA DIAGNOSTICA SOD,UVR,85,
18714,PB,553102,RESECCION ENDOSCOPICA DE LESION PIELICA,UVR,100,
18714,PB,558720,PIELOPLASTIA ENDOSCOPICA,UVR,100,
18715,PB,598001,CATETERISMO URETERAL DE AUTORETENCION VIA ENDOSCOPICA,UVR,75,
18716,PB,570200,"REMOCIÓN TRANSURETRAL [ENDOSCOPICA] DE CALCULO, CUERPO EXTRAÑO O COAGULO DE VEJIGA SOD",UVR,115,
18717,PB,570500,HEMOSTASIA VESICAL TRANSURETRAL SOD,UVR,115,
18718,PB,574100,ABLACIÓN TRANSURETRAL DE ADHERENCIAS INTRALUMINALES VESICALES SOD,UVR,75,
18718,PB,569002,DILATACION URETERAL VIA ENDOSCOPICA,UVR,55,
18718,PB,570100,LIMPIEZA Y DRENAJE TRANSURETRAL DE VEJIGA SOD,UVR,90,
18718,PB,588202,INSERCIÓN DE PROTESIS (STENT) URETRAL VIA ENDOSCÓPICA,UVR,90,
09310,PB,574201,RESECCIÓN ENDOSCÓPICA DE LESIÓN VESICAL (188) APLICA: para la resección de pólipos y tumores (188),UVR,100,
09310,PB,574202,FULGURACION ENDOSCOPICA DE LESION VESICAL,UVR,100,
09311,PB,576061,RESECCION TRANSURETRAL [ENDOSCOPICA] DE CUELLO VESICAL,UVR,70,
M18714,PB,599500,LITIASIS URINARIA FRAGMENTADA INTRACORPOREA ENDOSCOPICA SOD,UVR,185,
18820,PB,579302,CONTROL DE HEMORRAGIA (POSTQUIRÚRGICA) DE VEJIGA VIA ENDOSCÓPICA URETRA Y PROSTATA ENDOSCOPIAS DIAGNOSTICAS,UVR,120,
M18800,PB,582100,URETROSCOPIA PERINEAL SOD ENDOSCOPIAS TERAPEUTICAS,UVR,25,
18810,PB,981905,EXTRACCION ENDOSCÓPICA DE CUERPO EXTRAÑO DE URETRA,UVR,95,
18811,PB,579101,ESFINTEROTOMÍA VESICAL CERRADA [ENDOSCÓPICA],UVR,115,
18812,PB,583102,ESCISIÓN ENDOSCOPICA DE VALVA CONGÉNITA DE URETRA,UVR,115,
18813,PB,587010,URETROLITOTOMÍA ENDOSCÓPICA,UVR,95,
18814,PB,583101,FULGURACION ENDOSCOPICA DE LESIONES URETRALES,UVR,75,
18815,PB,600112,DRENAJE DE COLECCIÓN EN PROSTÁTA VIA ENDOSCOPICA,UVR,60,
09511,PB,602901,RESECCCIÓN O ENUCLEACIÓN TRANSURETRAL DE PRÓSTATA (RTUP) O ADENOMECTOMIA,UVR,200,
09511,PB,602902,PROSTATECTOMÍA TRANSURETRAL (214),UVR,200,
09516,PB,609402,CONTROL DE HEMORRAGIA PROSTATICA VIA CISTOSCOPIA,UVR,120,
18817,PB,580050,URETROTOMIA INTERNA ENDOSCOPICA APARATO GENITAL FEMENINO ENDOSCOPIAS DIAGNOSTICAS,UVR,120,
18900,PB,753100,AMNIOSCOPIA SOD,UVR,95,
18901,PB,681200,HISTEROSCOPIA SOD,UVR,50,
18902,PB,681611,BIOPSIA DE ENDOMETRIO Y LESION ENDOMETRIAL POR HISTEROSCOPIA,UVR,60,
18903,PB,702110,VAGINOSCOPIA CON INSTRUMENTO OPTICO (EN NIÑAS),UVR,30,
18903,PB,702201,COLPOSCOPIA CON BIOPSIA ENDOSCOPIAS TERAPEUTICAS POR LAPAROSCOPIA,UVR,30,
18910,PB,662100,ABLACIÓN U OCLUSIÓN DE TROMPA DE FALOPIO UNICA VIA ENDOSCOPICA SOD,UVR,65,
18910,PB,662200,ABLACIÓN U OCLUSIÓN BILATERAL DE TROMPA DE FALOPIO VIA ENDOSCOPICA SOD,UVR,65,
18911,PB,468602,LIBERACIÓN DE ADHERENCIAS O BRIDAS EN INTESTINO POR LAPAROSCOPIA,UVR,70,
18911,PB,545100,LISIS DE ADHERENCIAS PERITONEALES POR LAPAROSCOPIA SOD,UVR,70,
18911,PB,691302,SECCIÓN DE ADHERENCIAS UTERINAS A PARED ABDOMINAL VIA LAPAROSCOPICA,UVR,70,
18912,PB,660102,SALPINGOSTOMÍA Y DRENAJE TROMPA DE FALOPIO POR LAPAROSCOPIA,UVR,100,
18913,PB,549202,"EXTRACCION DE CUERPO EXTRAÑO INTRAPERITONEAL ( O DIU PERDIDO), POR LAPAROSCOPIA",UVR,70,
18914,PB,653102,OOFORECTOMÍA UNILATERAL POR LAPAROSCOPIA,UVR,120,
18914,PB,655102,OOFORECTOMÍA BILATERAL POR LAPAROSCOPIA,UVR,120,
18914,PB,669120,SALPINGO-OOFORECTOMÍA UNILATERAL POR LAPAROSCOPIA,UVR,120,
18914,PB,669220,SALPINGO-OOFORECTOMÍA BILATERAL POR LAPAROSCOPIA,UVR,120,
18915,PB,652902,"LIBERACION O LISIS DE ADHERENCIAS (LEVES, MODERADAS O SEVERAS) DE OVARIO POR LAPAROSCOPIA (24)",UVR,90,
18915,PB,667610,SALPINGOLISIS DE ADHERENCIAS (LEVES. MODERADAS O SEVERAS) POR LAPAROSCOPIA (24),UVR,110,
18915,PB,669902,"LIBERACIÓN O LISIS DE ADHERENCIAS (LEVES, MODERADAS O SEVERAS) DE OVARIO Y TROMPAS DE FALOPIO POR LAPAROSCOPIA (24)",UVR,120,
18917,,691230,SECCIÓN DE LIGAMENTO UTERO SACRO POR LAPAROSCOPIA,UVR,90,
18918,,691201,ESCISIÓN Y ABLACIÓN DE ENDOMETROSIS ESTADOS I Y II POR LAPAROSCOPIA,UVR,70,
18919,,691202,ESCISIÓN Y ABLACIÓN DE ENDOMETROSIS ESTADOS III Y IV POR LAPAROSCOPIA,UVR,120,
18920,PB,652102,CISTECTOMÍA DE OVARIO POR LAPAROSCOPIA (24),UVR,100,
18920,PB,652302,RESECCIÓN DE TUMOR DE OVARIO POR LAPAROSCOPIA (24),UVR,100,
18920,PB,652802,RESECCIÓN DE QUISTE PARA-OVÁRICO POR LAPAROSCOPIA (24),UVR,100,
18920,PB,666220,RESECCIÓN DE LESION EN MESOSALPINX POR LAPAROSCOPIA (24),UVR,100,
18922,,652702,FULGURACIÓN EN OVARIO POR LAPAROSCOPIA (24),UVR,70,
18923,PB,682403,MIOMECTOMÍA UTERINA ( UNICA O MULTIPLE) POR LAPAROSCOPIA,UVR,100,
18925,,694102,HISTERORRAFIA POR LAPAROSCOPIA,UVR,80,
18927,,667902,SALPINGOPLASTIA (FIMBROPLASTIA) POR LAPAROSCOPIA (24),UVR,125,
18928,,667302,SALPINGO-SALPINGOSTOMÍA POR LAPAROSCOPIA (24),UVR,140,
18928,,667400,SALPINGOHISTEROTOMÍA (SALPINGO-UTEROSTOMÍA) SOD (24),UVR,140,
11130,PB,657802,OOFOROPEXIA UNILATERAL POR LAPAROSCOPIA,UVR,75,
18929,PB,595103,URETROCISTOPEXIA POR LAPAROSCOPIA,UVR,125,
18934,,652402,PUNCIÓN Y DRENAJE DE LESION DE OVARIO POR LAPAROSCOPIA (24),UVR,85,
18934,,659120,ASPIRACIÓN FOLICULAR DE OVARIO POR LAPAROSCOPIA (24),UVR,85,
18934,,691902,DRENAJE DE COLECCION DE LIGAMENTO ANCHO VIA ENDOSCOPICA (24),UVR,85,
18936,,707703,COLPOPEXIA POR LAPAROSCOPIA,UVR,140,
18937,,684020,HISTERECTOMÍA TOTAL POR LAPAROSCOPIA (160) ENDOSCOPIAS TERAPEUTICAS POR HISTEROSCOPIA,UVR,150,
18940,PB,682302,RESECCIÓN DE PÓLIPO ENDOMETRIAL POR HISTEROSCOPIA,UVR,50,
18941,PB,698102,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAUTERINO POR HISTEROSCOPIA,UVR,50,
18942,PB,682102,LIBERACIÓN DE ADHERENCIAS INTRALUMINALES DE ÚTERO POR HISTEROSCOPIA,UVR,90,
18942,PB,682202,INCISIÓN O ESCISIÓN DE TABIQUE CONGÉNITO UTERINO POR HISTEROSCOPIA,UVR,90,
18943,PB,682404,MIOMECTOMÍA UTERINA POR HISTEROSCOPIA,UVR,90,
18944,PB,682510,"ABLACIÓN ENDOMETRIAL O ENDOMETRECTOMÍA POR HISTEROSCOPIA toma biopsia, en los casos en que se efectúe. EXAMENES, ESTUDIOS Y PROCEDIMIENTOS CLINICOS DE DIAGNOSTICO Y TRATAMIENTO, NOMENCLATURA, CLASIFICACION Y TARIFAS consecuencia, incluyen entre otros componentes: los servicios profesionales de quien lo realice incluido manejo intrahospitalario del caso cuando según la guía de atención para efectuarlo sea indispensable internación del paciente; el recurso de personal técnico y auxiliar; uso de equipos, accesorios e implementos; utilización de áreas físicas (salas, unidades, consultorios); consumo cualquier material o elemento (reactivos, medios de contraste, película o papel fotográfico, radiofármacos, material de sutura). Adicional a la tarifa únicamente se puede facturar de acuerdo su consumo, los siguientes: catéteres, microcatéteres, sondas, vendas o inmovilizadores no reutilizables, mechas lubricadas, esponjas hemostáticas; medicamentos; jeringas y agujas de cualquier clase, excepto las utilizadas para la toma de muestras y demás actividades en el laboratorio clínico. Para algunas Unidades de Producción (lab.clínico, bco.sangre, m.nuclear, etc)y especialidades, objeto de pago adicional a su tarifa el valor de otros servicios e insumos, el cual aplica únicamente los exámenes, estudios o procedimientos clínicos, a que se refiera la disposición. manejo para práctica del examen, estudio o procedimiento clínico determina que es indispensable internación del paciente o por complicaciones intra o post-procedimiento; en este último caso, igualmente los servicios profesionales del especialista tratante. procedimientos clínicos relacionados en este Capítulo previamente se requiera efectuar uno complementario correspondiente a diferente Unidad de Producción, éste se facturará adicional por respectiva tarifa. Ejemplos: mielotomografía, cisternotomografía o artrotomografía, previa al TAC; prueba esfuerzo para la perfusión miocárdica en reposo y post ejercicio; punción lumbar previa cisternogamagrafía. especiales intervencionistas de radiología, en órgano o elemento anatómico de los relacionados en artículo 64 de este Manual, sobre la tarifa establecida se pagará un setenta y cinco por cien (75%) adicional. los demás estudios de radiología y en los procedimientos de otras especialidades en donde se la circunstancia antes señalada, sobre la tarifa establecida se pagará un cien por ciento (100%) más, salvo en su descripción esté definido como ""uni o bilateral"", ""tarifa por paciente"" o ""tarifa sesión"". varios procedimientos especiales intervencionistas de radiología, de hemodinamia o electrofisiología, por igual vía de acceso, se pagará el cien por ciento (100%) de la mayor tarifa sobre efectuados, más el sesenta por ciento (60%) de aquel con valor en pesos igual o subsiguiente. quirófano sala de procedimientos especial cualquiera de los procedimientos clínicos contenidos el presente Capítulo, éste se facturará por su tarifa, independientemente de los componentes de intervención quirúrgica. odontólogo, para la realización de procedimientos de diagnóstico y/o tratamiento, definidos en este",UVR,90,
1934510,PB,906602,ALFA FETOPROTEÍNA [AFP] SERICA,PESOS,,42605
1933270,PB,905403,"AMIKACINA, SEMICUANTITATIVA POR INMUNOENSAYO",PESOS,,7810
1922210,PB,903805,AMILASA,PESOS,,6195
1924660,PB,903806,AMILASA EN ORINA DE 24 H,PESOS,,5945
1932396,PB,908103,AMINOACIDOS POR CLORURO FÉRRICO,PESOS,,5440
1933433,,908104,AMINOACIDOS POR DINITROFENILHIDRACINA,PESOS,,5525
1933546,,908105,AMINOACIDOS POR NITROPRUSIATO,PESOS,,5525
1933548,,908106,AMINOACIDOS POR NITROSONAFTOL,PESOS,,5440
1932220,PB,908101,"AMINOACIDOS, CUALITATIVOS POR CROMATOGRAFÍA EN ORINA",PESOS,,19670
1932220,PB,908102,"AMINOACIDOS, CUALITATIVOS POR CROMATOGRAFÍA EN SANGRE",PESOS,,19670
1932230,PB,903602,AMONIO,PESOS,,9230
1926725,PB,A32402,ANALISIS BACTERIOLOGICO (MICROBIOLOGICO) DEL AGUA PARA CONSUMO HUMANO,PESOS,,15625
1922096,PB,A32401,ANALISIS FISICO-QUIMICO (ORGANOLEPTICO) DEL AGUA PARA CONSUMO HUMANO,PESOS,,10120
1933710,,904803,"ANDROSTENEDIOL GLUCURÓNIDO, 3 ALFA",PESOS,,36580
1933720,,904501,ANDROSTENEDIONA,PESOS,,23785
M19073,PB,904502,ANDROSTERONA EN ORINA,PESOS,,30355
1933290,PB,905302,"ANFETAMINAS Y METANFETAMINAS, SEMICUANTITATIVA POR INMUNOENSAYO",PESOS,,18830
1933730,,904001,ANGIOTENSINA II,PESOS,,37565
1926740,PB,901001,ANTIBIOGRAMA (DISCO),PESOS,,9995
1936725,PB,901002,ANTIBIOGRAMA (MIC) MÉTODO AUTOMÁTICO,PESOS,,16410
1936725,PB,901003,ANTIBIOGRAMA (MIC) MÉTODO MANUAL,PESOS,,16410
1931030,PB,902004,ANTICOAGULANTE CIRCULANTE [LÚPICO],PESOS,,18665
1935079,PB,902005,"ANTICOAGULANTE LÚPICO, PRUEBA CONFIRMATORIA CON VENENO DE VIBORA DE RUSSEL",PESOS,,66260
1915280,PB,906903,ANTICUERPOS HETERÓFILOS [ESPECÍFICOS Y TOTALES],PESOS,,5865
1935615,PB,911004,"ANTICUERPOS IRREGULARES, DETECCIÓN [RASTREO O RAI] EN TUBO",PESOS,,33130
1935615,PB,911005,"ANTICUERPOS IRREGULARES, IDENTIFICACIÓN [D, KELL, DUFFY, KIDD Y OTROS] POR MICROTÉCNICA",PESOS,,33130
1935330,PB,906406,ANTICUERPOS NUCLEARES EXTRACTABLES TOTALES [ENA] SS-A [Ro] SS-B [La] RNP Y Sm,PESOS,,56330
1933300,PB,905304,"ANTIDEPRESIVOS TRICÍCLICOS, SEMICUANTITATIVO POR INMUNOENSAYO O CROMATOGRAFÍA DE CAPA FINA",PESOS,,28245
1935300,PB,906001,ANTIESTREPTOLISINA “O” CUANTITATIVA POR NEFELOMETRÍA,PESOS,,29625
1915310,PB,906002,ANTIESTREPTOLISINA “O” CUANTITATIVA POR TITULACIÓN,PESOS,,5890
1934520,PB,906603,ANTÍGENO CARCINOEMBRIONARIO [ACE-CEA],PESOS,,27215
1934540,PB,906604,ANTÍGENO DE CÁNCER DE MAMA [CA 15-3],PESOS,,42605
1934530,PB,906605,ANTÍGENO DE CÁNCER DE OVARIO [CA 125],PESOS,,42605
1934550,PB,906606,ANTÍGENO DE CÁNCER DE TUBO DIGESTIVO [CA 19-9],PESOS,,42605
1934560,PB,906610,ANTÍGENO ESPECÍFICO DE PROSTATA [PSA],PESOS,,42605
1934563,PB,906611,"ANTÍGENO ESPECÍFICO DE PROSTATA, FRACCIÓN LIBRE",PESOS,,42605
1934565,PB,906612,"ANTÍGENO ESPECÍFICO DE PROSTATA, VELOCIDAD DE CAMBIO, 2 MUESTRAS",PESOS,,71940
1934568,PB,906613,ANTÍGENO POLIPÉPTIDO DE TEJIDO O ANTÍGENO DE PROLIFERACION CELULAR [TPA- TPS] POR EIA,PESOS,,58855
1935320,,906303,"ANTÍGENOS BACTERIANOS EN L.C.R, SANGRE U OTRA MUESTRA, PRUEBA DIRECTA [POLIVALENTE PARA MENINGITIS]",PESOS,,44550
